CID.N.10.0,POINT_X.N.19.11,POINT_Y.N.19.11,OUt__1IR_s.N.13.11,OUt__2IR_s.N.13.11,OUt__3IR_s.N.13.11,OUt__4IR_s.N.13.11,OUt__5IR_s.N.13.11,OUt__6IR_s.N.13.11,OUt__7IR_s.N.13.11,OUt__8IR_s.N.13.11,OUt__9IR_s.N.13.11,OUt__10IR_.N.13.11,OUt__11IR_.N.13.11,OUt__12IR_.N.13.11,OUt__13IR_.N.13.11,OUt__14IR_.N.13.11,OUt__15IR_.N.13.11,OUt__16IR_.N.13.11,OUt__17IR_.N.13.11,OUt__18IR_.N.13.11,OUt__19IR_.N.13.11,OUt__20IR_.N.13.11,OUt__21IR_.N.13.11,OUt__22IR_.N.13.11,OUt__23IR_.N.13.11,OUt__24IR_.N.13.11,OUt__25IR_.N.13.11,OUt__26IR_.N.13.11,OUt__27IR_.N.13.11,OUt__28IR_.N.13.11,OUt__29IR_.N.13.11,OUt__30IR_.N.13.11,OUt__31IR_.N.13.11,OUt__32IR_.N.13.11,OUt__33IR_.N.13.11,OUt__34IR_.N.13.11,OUt__35IR_.N.13.11,OUt__36IR_.N.13.11,OUt__37IR_.N.13.11,OUt__38IR_.N.13.11,OUt__39IR_.N.13.11,OUt__40IR_.N.13.11,OUt__41IR_.N.13.11,OUt__42IR_.N.13.11,OUt__43IR_.N.13.11,OUt__44IR_.N.13.11,OUt__45IR_.N.13.11,OUt__46IR_.N.13.11,OUt__47IR_.N.13.11,OUt__48IR_.N.13.11,OUt__49IR_.N.13.11,OUt__50IR_.N.13.11,OUt__51IR_.N.13.11,OUt__52IR_.N.13.11,OUt__53IR_.N.13.11,OUt__54IR_.N.13.11,OUt__55IR_.N.13.11,OUt__56IR_.N.13.11,OUt__57IR_.N.13.11,OUt__58IR_.N.13.11,OUt__59IR_.N.13.11,OUt__60IR_.N.13.11,OUt__61IR_.N.13.11,OUt__62IR_.N.13.11,OUt__63IR_.N.13.11,OUt__64IR_.N.13.11,OUt__65IR_.N.13.11,OUt__66IR_.N.13.11,OUt__67IR_.N.13.11,OUt__68IR_.N.13.11,OUt__69IR_.N.13.11,OUt__70IR_.N.13.11,OUt__71IR_.N.13.11,OUt__72IR_.N.13.11,OUt__73IR_.N.13.11,OUt__74IR_.N.13.11,OUt__75IR_.N.13.11,OUt__76IR_.N.13.11,OUt__77IR_.N.13.11,OUt__78IR_.N.13.11,OUt__79IR_.N.13.11,OUt__80IR_.N.13.11,OUt__81IR_.N.13.11,OUt__82IR_.N.13.11,OUt__83IR_.N.13.11,OUt__84IR_.N.13.11,OUt__85IR_.N.13.11,OUt__86IR_.N.13.11,OUt__87IR_.N.13.11,OUt__88IR_.N.13.11,OUt__89IR_.N.13.11,OUt__90IR_.N.13.11,OUt__91IR_.N.13.11,OUt__92IR_.N.13.11,OUt__93IR_.N.13.11,OUt__94IR_.N.13.11,OUt__95IR_.N.13.11,OUt__96IR_.N.13.11,OUt__97IR_.N.13.11,OUt__98IR_.N.13.11,OUt__99IR_.N.13.11,OUt__100IR.N.13.11,OUt__101IR.N.13.11,OUt__102IR.N.13.11,OUt__103IR.N.13.11,OUt__104IR.N.13.11,OUt__105IR.N.13.11
1,97.058217721,16.7728944127,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.739612,0.735163,0.587812,0.312074,0.312074,0.0276327,0.0276327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.9908641349,17.091239328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.0322205718,16.1527197458,30.0472,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,5.02485,5.02485,5.02485,5.02485,5.02485,18.6276,18.6276,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,0.490601,4.24676,4.37668,4.37668,0.150815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.4093879313,13.6164152908,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0
1,97.2774462022,16.6935912719,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.401125,0.392343,0.302327,0.302327,0.122293,0.122293,0.00662504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.2501839144,16.4569520722,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.797228,0.780056,0.780056,0.588065,0.588065,0.282874,0.0060926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.4624813767,16.4311126586,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.277093,0.26247,0.26247,0.121397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.5716209605,15.9818726463,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.111815,0.111815,0.111815,0.111815,0.111815,0.111815,0.111815,0.111146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.4434363532,15.6982276231,2.32299,9.38482,9.38482,9.38482,4.3731,4.3731,4.3731,4.3731,4.3731,4.3731,4.3731,4.3731,4.3731,0.196661,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,0.238086,1.57017,1.57017,1.57017,1.57017,1.57017,1.57017,1.57017,1.57017,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0.00000552985,0
1,96.0546757661,15.4343514155,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.1978,2.2691,2.58166,2.58166,9.83395,9.46491,10.993,3.80408,3.80408,1.9466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.2468231928,15.1690317642,1.66702,2.05988,2.05988,2.05988,0.69652,0.69652,0.69652,0.69652,0.69652,0.69652,0.69652,0.69652,0.69652,0.696468,0.696468,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,0.528021,9.23111,9.23111,9.18025,9.18025,5.48941,5.48941,5.48941,2.53686,2.56577,2.56577,2.56577,0.0894594,0.0894594,0.0894594,0.0894594,0.0894594,0.0894594,0.0894594,0.0894594,0.0894594,0.388333,0.388333,0.384265,0.384265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.9110308197,15.1277551692,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,2.81595,0.838932,0.838932,0.78562,0.78562,0.78562,0.78562,0.78562,0.78562,0.739882,0.739882,0.000012652,0.000012652,2.24403,2.24403,2.24403,2.24403,2.24403,2.24403,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0.000012652,0
1,95.124087167,14.2085971039,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,0.112447,2.40237,2.40237,2.40237,0.110649,0.110649,0.110649,0.110649,0.110649,0.110649,0.110649,0.110649,0.110649,0.387244,0.387244,0.387244,0.387244,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0.031623,0
1,96.7056741294,13.8740683797,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.42801,0.42801,0.42801,0.42801,0.42801,0.42801,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0.0362016,0
1,95.9962333734,14.3433768798,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.0533436,0.798102,0.798102,0.904812,0.904812,4.37624,4.37624,4.37624,4.37624,0.375084,0.375084,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0.268374,0
1,97.315320531,15.901239087,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.13811,1.02791,1.02791,1.02791,1.02791,1.00842,1.00842,0.904244,0.677494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.9936056943,15.8017289582,12.2905,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,3.10857,3.10857,3.10857,3.10857,3.10857,8.10006,8.10006,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,1.44474,2.33308,6.07405,10.0465,9.03321,4.69038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.576707624,15.0823855085,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,0.317754,16.9171,16.9171,14.9045,14.9045,6.7135,6.7135,6.7135,0.161006,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0.939282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.1816798496,14.7425835441,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.48746,0.743332,0.743332,0.743332,0.743332,0.743332,0.743332,0.743332,0.743332,0.743332,0.282573,0.282573,0.282573,0.282573,0.282573,0.282573,0.282573,0.282573,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,0.260193,2.57358,2.57358,2.57358,5.20896,5.20896,5.20896,0.260193,0.260193,0.260193,0.260193,4.55336,4.55336,4.55336,4.55336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.804191876,14.6587369383,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.160057,0.267223,0.267223,0.267223,0.159973,0.159973,0.159973,0.159973,0.159973,0.159973,0.159973,0.159973,0.159973,2.68395,2.68395,5.40181,5.40181,3.47621,3.47621,3.47621,3.47621,2.72195,2.72195,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0.00409081,0
1,95.7594760364,15.0637858349,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.40075,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,1.17496,7.81034,7.81034,7.81034,7.81034,4.05439,4.05439,4.05439,0.893398,0.642478,0.642478,0.642478,0.642478,0.642478,1.44215,1.44215,1.44215,0.642478,0.642478,0.642478,0.642478,0.642478,0.642478,0.402179,0.402179,0.402179,0.402179,0.402179,0.402179,0.402179,0.402179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.3858162675,15.8209789671,20.0405,0,0,0,23.9595,0,0,0,0,0,0,3.07439,3.07439,3.07439,3.07439,3.07439,12.2976,12.2976,14.7024,14.7024,14.7024,14.7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.9082483419,17.2851499798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.532917192,17.1054232676,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.656431,0.514331,0.514331,0.514331,0.0511718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.523586789,14.7302386911,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,0.434066,12.6785,12.6785,12.6785,0.424454,0.424454,0.424454,0.424454,0.424454,0.424454,0.424454,0.424454,0.424454,1.90343,1.90343,1.90343,1.90343,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0.00189347,0
1,97.1843264141,14.2950766725,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313212,0.313069,0.313069,0.313069,0.313069,0.313069,0.313069,0.313069,0.313069,0.313069,0.313069,0.225717,0.225717,0.225717,0.225717,0.225717,0.225717,0.225717,0.225717,0.0390325,0.0390325,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.459102,0.459102,0.459102,0.459102,0.459102,0.459102,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0.0353864,0
1,94.1393015978,16.3199791898,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.945806,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0.0540892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.7339934063,15.6343939747,18.8187,4.74216,4.74216,4.74216,2.23622,2.23622,2.23622,2.23622,2.23622,2.23622,2.23622,5.10049,5.10049,3.01221,3.15443,3.15443,11.7472,11.7472,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,0.290162,1.95858,1.95858,1.95858,1.95858,1.95858,1.95858,1.95858,1.95858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.5522415473,17.3342277089,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.00207074,0.0086672,0.0086672,0.0086672,0.0086672,0.0086672,0.0086672,0.0086672,0.0176977,0.0176977,0.0176977,0.0176977,0.0176977,0.00700322,0.00700322,0.00700322,0.00700322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
